,instrument_key,name
0,NSE_INDEX|India VIX,India VIX
3856,BSE_EQ|INE680B01019,MARGO FINANCE LIMITED
3857,BSE_EQ|INE156A01020,INDO RAMA SYNTHETICS INDIA L
3858,BSE_EQ|INE091G01018,JAI BALAJI INDUSTRIES LTD
3859,BSE_EQ|INE009A01021,INFOSYS LTD
3860,BSE_EQ|INE177A01018,INGERSOLLRAND INDIA LTD
3861,BSE_EQ|INE020J01029,GOKUL REFOILS  SOLVENT LTD
3862,BSE_EQ|INE262B01016,INTERNATIONAL TRAVEL HOUSE LTD
3863,BSE_EQ|INE570A01022,ION EXCHANGE INDIA LTD
3864,BSE_EQ|INE209A01019,AGRO TECH FOODS LTD
3865,BSE_EQ|INF174KA1JD7,KOTAK MAHINDRA MUTUAL FUND
3866,BSE_EQ|INE175A01038,JAIN IRRIGATION SYSTEMS LTD
3867,BSE_EQ|INE711C01028,JASCH INDUSTRIES LTD
3868,BSE_EQ|INE878I01022,BAFNA PHARMACEUTICALS LTD
3869,BSE_EQ|INE790D01020,CHL LTD
3870,BSE_EQ|INE955I01044,SEJAL GLASS LIMITED
3871,BSE_EQ|INE877I01016,ARCHIDPLY INDUSTRIES LTD
3872,BSE_EQ|INE197D01010,JINDAL POLY FILMS LTD
3873,BSE_EQ|INE019A01038,JSW STEEL LTD
3874,BSE_EQ|INE947I01017,LOTUS EYE HOSPITAL AND INSTITU
3875,BSE_EQ|INE864B01027,UMANG DAIRIES LTD
3876,BSE_EQ|INE217B01036,KAJARIA CERAMICS LTD
3877,BSE_EQ|INE437B01014,KAKATIYA CEMENT SUGAR  INDUST
3878,BSE_EQ|INE907A01026,KALYANI STEELS LTD
3879,BSE_EQ|INE252C01015,KANEL INDUSTRIES LIMITED
3880,BSE_EQ|INE716A01013,WHIRLPOOL OF INDIA LTD
3881,BSE_EQ|INE104A01012,KG DENIM LTD
3882,BSE_EQ|INE266B01017,KINETIC ENGINEERING LTD
3883,BSE_EQ|INE732A01036,KIRLOSKAR BROTHERS LTD
3884,BSE_EQ|INE250A01039,KIRLOSKAR INDUSTRIES LTD
3885,BSE_EQ|INE197J01017,LANDMARK PROPERTY DEVELOPMENT
3886,BSE_EQ|INE884B01025,KIRLOSKAR FERROUS INDUSTRIES L
3887,BSE_EQ|INE601C01013,ENVAIR ELECTRODYNE LTD
3888,BSE_EQ|INE237A01028,KOTAK MAHINDRA BANK LTD
3889,BSE_EQ|INE073A01019,KRISHNA FILAMENT INDUSTRIES LI
3890,BSE_EQ|INE337A01034,LGBALAKRISHNAN  BROSLTD
3891,BSE_EQ|INE849A01020,TRENT LTD
3892,BSE_EQ|INE269B01029,LAKSHMI MACHINE WORKS LTD
3893,BSE_EQ|INE115A01026,LIC HOUSING FINANCE LTD
3894,BSE_EQ|INE342J01019,ZF COMMERCIAL VEHICLE CONTROL
3895,BSE_EQ|INE326A01037,LUPIN LTD
3896,BSE_EQ|INE933A01014,LYKA LABS LTD
3897,BSE_EQ|INE331A01037,THE RAMCO CEMENTS LIMITED
3898,BSE_EQ|INE773I01017,ALKALI METALS LTD
3899,BSE_EQ|INE965B01022,HYBRID FINANCIAL SERVICES LIMI
3900,BSE_EQ|INE270B01035,MAFATLAL INDUSTRIES LTD
3901,BSE_EQ|INE858B01029,ISGEC HEAVY ENGINEERING LTD
3902,BSE_EQ|INE288A01013,MAHARASHTRA SCOOTERS LTD
3903,BSE_EQ|INE201B01022,MAJESTIC AUTO LTD
3904,BSE_EQ|INE201A01024,MANALI PETROCHEMICAL LTD
3905,BSE_EQ|INE461A01024,BARODA RAYON CORPORATION LTD
3906,BSE_EQ|INE180A01020,MAX FINANCIAL SERVICES LIMITED
3907,BSE_EQ|INE401C01018,MID INDIA INDUSTRIES LTD
3908,BSE_EQ|INE831A01028,MIRC ELECTRONICS LTD
3909,BSE_EQ|INE485A01015,CENTURY ENKA LTD
3910,BSE_EQ|INE794W01014,MODERN THREADS INDIA LTD
3911,BSE_EQ|INE846D01012,LORDS CHLORO ALKALI LTD
3912,BSE_EQ|INE285B01017,SPICEJET LTD
3913,BSE_EQ|INE083A01026,MOREPEN LABORATORIES LTD
3914,BSE_EQ|INE883A01011,MRF LTD
3915,BSE_EQ|INE578A01017,HEIDELBERGCEMENT INDIA LTD
3916,BSE_EQ|INE868B01028,NCC LIMITED
3917,BSE_EQ|INE205A01025,VEDANTA LIMITED
3918,BSE_EQ|INE290A01027,NAHAR SPINNING MILLS LTD
3919,BSE_EQ|INE585A01020,NAPEROL INVESTMENTS LIMITED
3920,BSE_EQ|INE047A01021,GRASIM INDUSTRIES LTD
3921,BSE_EQ|INE140A01024,PIRAMAL ENTERPRISES LTD
3922,BSE_EQ|INE161A01038,NIIT LTD
3923,BSE_EQ|INE903A01025,JAYKAY ENTERPRISES LTD
3924,BSE_EQ|INE910A01012,NIRLON LTD
3925,BSE_EQ|INE320D01018,MANJEERA CONSTRUCTIONS LTD
3926,BSE_EQ|INE213A01029,OIL AND NATURAL GAS CORPORATIO
3927,BSE_EQ|INE591A01010,OIL COUNTRY TUBULAR LTD
3928,BSE_EQ|INE750A01020,ORIENTAL HOTELS LTD
3929,BSE_EQ|INE142A01012,OSWAL AGRO MILLS LTD
3930,BSE_EQ|INE557C01017,INDIAN SUCROSE LTD
3931,BSE_EQ|INE998I01010,MAHINDRA HOLIDAYS  RESORTS IN
3932,BSE_EQ|INE167E01037,PANYAM CEMENTS  MINERAL INDUS
3933,BSE_EQ|INE002A01018,RELIANCE INDUSTRIES LTD
3934,BSE_EQ|INE600A01035,PIL ITALICA LIFESTYLE LIMITED
3935,BSE_EQ|INE814H01011,ADANI POWER LTD
3936,BSE_EQ|INE301A01014,RAYMOND LTD
3937,BSE_EQ|INE318A01026,PIDILITE INDUSTRIES LTD
3938,BSE_EQ|INE751B01018,PIX TRANSMISSIONS LTD
3939,BSE_EQ|INE340A01012,BIRLA CORPORATION LTD
3940,BSE_EQ|INE335A01020,SURYA ROSHNI LTD
3941,BSE_EQ|INE010A01011,PRISM JOHNSON LIMITED
3942,BSE_EQ|INE855B01025,RAIN INDUSTRIES LIMITED
3943,BSE_EQ|INE274K01012,BHILWARA TECHNICAL TEXTILES LT
3944,BSE_EQ|INE024D01016,PRUDENTIAL SUGAR CORPORATION L
3945,BSE_EQ|INE606A01024,AMJ LAND HOLDINGS LIMITED
3946,BSE_EQ|INE609A01010,PUNJAB COMMUNICATIONS LTD
3947,BSE_EQ|INE611A01016,RSWM LTD
3948,BSE_EQ|INE201K01015,EXPLEO SOLUTIONS LIMITED
3949,BSE_EQ|INE562B01019,RAJSHREE SUGARS  CHEMICALS LT
3950,BSE_EQ|INE613A01020,RALLIS INDIA LTD
3951,BSE_EQ|INE278B01020,SHREE RAMA NEWSPRINT LTD
3952,BSE_EQ|INE425E01013,RAMA PAPER MILLS LTD
3953,BSE_EQ|INE783A01013,RAMA PETROCHEMICALS LTD
3954,BSE_EQ|INE350D01015,RAPICUT CARBIDES LTD
3955,BSE_EQ|INE731F01037,WELSPUN SPECIALTY SOLUTIONS LI
3956,BSE_EQ|INE293A01013,ROLTA INDIA LTD
3957,BSE_EQ|INE642C01025,RUBFILA INTERNATIONAL LTD
3958,BSE_EQ|INE619A01035,PATANJALI FOODS LIMITED
3959,BSE_EQ|INE947J01015,DEN NETWORKS LTD
3960,BSE_EQ|INE924A01013,SALORA INTERNATIONAL LTD
3961,BSE_EQ|INF251K01159,FORTIS FIXED TERM FUND  SERIE
3962,BSE_EQ|INF251K01167,FORTIS FIXED TERM FUND  SERIE
3963,BSE_EQ|INF251K01175,FORTIS FIXED TERM FUND  SERIE
3964,BSE_EQ|INF251K01183,FORTIS FIXED TERM FUND  SERIE
3965,BSE_EQ|INE324A01024,JINDAL SAW LTD
3966,BSE_EQ|INE786A01032,JK LAKSHMI CEMENT LTD
3967,BSE_EQ|INE143K01019,YUNIK MANAGING ADVISORS LIMITE
3968,BSE_EQ|INE484J01027,GODREJ PROPERTIES LTD
3969,BSE_EQ|INE950I01011,D B CORP LTD
3970,BSE_EQ|INE912H01013,MBL INFRASTRUCTURE LTD
3971,BSE_EQ|INE070A01015,SHREE CEMENT LTD
3972,BSE_EQ|INE970C01012,SHREE KRISHNA PAPER MILLS  IN
3973,BSE_EQ|INE036A01016,RELIANCE INFRASTRUCTURE LTD
3974,BSE_EQ|INE879I01012,VALOR ESTATE LIMITED
3975,BSE_EQ|INE753K01015,EMMBI INDUSTRIES LTD
3976,BSE_EQ|INE982F01036,HATHWAY CABLE  DATACOM LTD
3977,BSE_EQ|INE267I01010,ARSS INFRASTRUCTURE PROJECTS L
3978,BSE_EQ|INE141K01013,TEXMO PIPES  PRODUCTS LTD
3979,BSE_EQ|INE108E01023,SUNDARAM MULTI PAP LTD
3980,BSE_EQ|INE245A01021,TATA POWER COLTD
3981,BSE_EQ|INE949H01023,MAN INFRACONSTRUCTION LTD
3982,BSE_EQ|INE937A01023,SPML INFRA LIMITED
3983,BSE_EQ|INE387A01021,SUNDRAM FASTENERS LTD
3984,BSE_EQ|INE947A01014,SUNFLAG IRON  STEEL COLTD
3985,BSE_EQ|INE663A01033,SUPREME PETROCHEM LTD
3986,BSE_EQ|INE277A01016,SWARAJ ENGINES LTD
3987,BSE_EQ|INE670A01012,TATA ELXSI LTD
3988,BSE_EQ|INE975G01012,ILFS TRANSPORTATION NETWORKS
3989,BSE_EQ|INE012A01025,ACC LTD
3990,BSE_EQ|INE152A01029,THERMAX LTD
3991,BSE_EQ|INE338A01024,THIRUMALAI CHEMICALS LTD
3992,BSE_EQ|INE332A01027,THOMAS COOK INDIA LTD
3993,BSE_EQ|INE064A01026,TIMEX GROUP INDIA LTD
3994,BSE_EQ|INE932C01012,TOKYO PLAST INTERNATIONAL LTD
3995,BSE_EQ|INE685A01028,TORRENT PHARMACEUTICALS LTD
3996,BSE_EQ|INE578C01021,TPI INDIA LTD
3997,BSE_EQ|INE019B01010,TRANSCHEM LTD
3998,BSE_EQ|INE790B01024,KCP SUGAR  INDUSTRIES CORPORA
3999,BSE_EQ|INE079A01024,AMBUJA CEMENTS LTD
4000,BSE_EQ|INE184E01024,UTL INDUSTRIES LIMITED
4001,BSE_EQ|INE037A01022,UNIPHOS ENTERPRISES LTD
4002,BSE_EQ|INE639K01016,SATCHMO HOLDINGS LIMITED
4003,BSE_EQ|INE747K01017,TARAPUR TRANSFORMERS LTD
4004,BSE_EQ|INE002L01015,SJVN LTD
4005,BSE_EQ|INE701A01023,VARDHMAN HOLDINGS LTD
4006,BSE_EQ|INE038A01020,HINDALCO INDUSTRIES LTD
4007,BSE_EQ|INE798K01010,KRITI NUTRIENTS LTD
4008,BSE_EQ|INE976A01021,WEST COAST PAPER MILLS LIMITED
4009,BSE_EQ|INF251K01282,FORTIS MUTUAL FUND
4010,BSE_EQ|INE048A01011,HINDUSTAN ORGANIC CHEMICALS LT
4011,BSE_EQ|INE844C01027,MPIL CORPORATION LTD
4012,BSE_EQ|INE818B01023,PASUPATI ACRYLON LTD
4013,BSE_EQ|INE601A01017,KORE FOODS LIMITED
4014,BSE_EQ|INE179A01014,PROCTER  GAMBLE HYGIENE  HEA
4015,BSE_EQ|INE304A01026,MUKAND LTD
4016,BSE_EQ|INE933K01021,BAJAJ CONSUMER CARE LIMITED
4017,BSE_EQ|INF179KC1981,HDFC MUTUAL FUND  HDFC GOLD E
4018,BSE_EQ|INE676A01027,BLACK BOX LIMITED
4019,BSE_EQ|INE139B01016,UCAL LIMITED
4020,BSE_EQ|INE544A01019,HARRISONS MALAYALAM LTD
4021,BSE_EQ|INE171A01029,FEDERAL BANK LTD
4022,BSE_EQ|INE081A01020,TATA STEEL LTD
4023,BSE_EQ|INE696K01024,PRAKASH STEELAGE LTD
4024,BSE_EQ|INE640A01023,SKF INDIA LTD
4025,BSE_EQ|INF109KC1NT3,ICICI PRUDENTIAL GOLD ETF
4026,BSE_EQ|INE208A01029,ASHOK LEYLAND LTD
4027,BSE_EQ|INE298A01020,CUMMINS INDIA LTD
4028,BSE_EQ|INE151A01013,TATA COMMUNICATIONS LTD
4029,BSE_EQ|INE389K01018,WELSPUN INVESTMENTS AND COMMER
4030,BSE_EQ|INE358A01014,ABBOTT INDIA LTD
4031,BSE_EQ|INE118A01012,BAJAJ HOLDINGS  INVESTMENT LT
4032,BSE_EQ|INE019J01013,SASTASUNDAR VENTURES LIMITED
4033,BSE_EQ|INE521J01018,CAREER POINT LTD
4034,BSE_EQ|INE465A01025,BHARAT FORGE LTD
4035,BSE_EQ|INE874I01013,RAMKY INFRASTRUCTURE LTD
4036,BSE_EQ|INE042A01014,ESCORTS KUBOTA LIMITED
4037,BSE_EQ|INE068L01024,CANTABIL RETAIL INDIA LTD
4038,BSE_EQ|INE253A01025,HINDUSTAN MOTORS LTD
4039,BSE_EQ|INE956G01038,VA TECH WABAG LTD
4040,BSE_EQ|INE844K01012,BEDMUTHA INDUSTRIES LTD
4041,BSE_EQ|INE442H01029,ASHOKA BUILDCON LTD
4042,BSE_EQ|INE209L01016,JUPITER WAGONS LIMITED
4043,BSE_EQ|INE093I01010,OBEROI REALTY LTD
4044,BSE_EQ|INE811K01011,PRESTIGE ESTATES PROJECTS LTD
4045,BSE_EQ|INE482J01021,SHAH METACORP LIMITED
4046,BSE_EQ|INE018A01030,LARSEN  TOUBRO LTD
4047,BSE_EQ|INE024L01027,GRAVITA INDIA LTD
4048,BSE_EQ|INE324L01013,RPP INFRA PROJECTS LTD
4049,BSE_EQ|INE245L01010,RDB REALTY  INFRASTRUCTURE LT
4050,BSE_EQ|INE490G01020,MOIL LTD
4051,BSE_EQ|INE565L01011,ZEE LEARN LTD
4052,BSE_EQ|INE101A01026,MAHINDRA  MAHINDRA LTD
4053,BSE_EQ|INE096L01025,KESAR TERMINALS  INFRASTRUCTU
4054,BSE_EQ|INE146L01010,KIRLOSKAR OIL ENGINES LTD
4055,BSE_EQ|INE722J01012,RAVI KUMAR DISTILLERIES LTD
4056,BSE_EQ|INE608A01012,PUNJAB  SIND BANK
4057,BSE_EQ|INE360L01017,FUTURE MARKET NETWORKS LTD
4058,BSE_EQ|INE272L01022,SURANA SOLAR LTD
4059,BSE_EQ|INE268L01020,SHEKHAWATI POLYYARN LTD
4060,BSE_EQ|INE029L01018,KALYANI INVESTMENT COMPANY LTD
4061,BSE_EQ|INE878K01010,BF INVESTMENT LTD
4062,BSE_EQ|INE342A01018,PREMIER LTD
4063,BSE_EQ|INE029A01011,BHARAT PETROLEUM CORPORATION L
4064,BSE_EQ|INE577L01016,STEL HOLDINGS LIMITED
4065,BSE_EQ|INE474L01016,OMKAR SPECIALITY CHEMICALS LTD
4066,BSE_EQ|INE003A01024,SIEMENS LTD
4067,BSE_EQ|INE645L01011,JUBILANT INDUSTRIES LTD
4068,BSE_EQ|INE621L01012,TEXMACO RAIL  ENGINEERING LTD
4069,BSE_EQ|INE611L01021,INDIAN TERRAIN FASHIONS LTD
4070,BSE_EQ|INE045J01026,FINEOTEX CHEMICAL LTD
4071,BSE_EQ|INE320L01011,DHUNSERI INVESTMENTS LTD
4072,BSE_EQ|INE155A01022,TATA MOTORS LTD
4073,BSE_EQ|INE251B01027,ZEN TECHNOLOGIES LTD
4074,BSE_EQ|INE226A01021,VOLTAS LTD
4075,BSE_EQ|INE560K01014,PTC INDIA FINANCIAL SERVICES L
4076,BSE_EQ|INF247L01AP3,MOTILAL OSWAL MOST SHARES NASD
4077,BSE_EQ|INE017A01032,GREAT EASTERN SHIPPING COLTD
4078,BSE_EQ|INE414G01012,MUTHOOT FINANCE LTD
4079,BSE_EQ|INE220J01025,FUTURE CONSUMER LIMITED
4080,BSE_EQ|INE672K01025,CIL NOVA PETROCHEMICALS LTD
4081,BSE_EQ|INF209KB18D3,ADITYA BIRLA SUN LIFE MUTUAL F
4082,BSE_EQ|INE501A01019,DEEPAK FERTILISERS  PETROCHEM
4083,BSE_EQ|INF174K01CS1,KOTAK MAHINDRA MUTUAL FUND  K
4084,BSE_EQ|INE369A01029,EXCEL INDUSTRIES LTD
4085,BSE_EQ|INE291A01017,GARWARE HITECH FILMS LIMITED
4086,BSE_EQ|INE932K01015,VMS INDUSTRIES LTD
4087,BSE_EQ|INE159A01016,GLAXOSMITHKLINE PHARMACEUTICAL
4088,BSE_EQ|INF174K01CX1,KOTAK MAHINDRA MUTUAL FUND  K
4089,BSE_EQ|INE113A01013,GUJARAT NARMADA VALLEY FERTILI
4090,BSE_EQ|INE234A01025,NOVARTIS INDIA LTD
4091,BSE_EQ|INE058A01010,SANOFI INDIA LTD
4092,BSE_EQ|INE182A01018,PFIZER LTD
4093,BSE_EQ|INE725L01011,KARMA ENERGY LTD
4094,BSE_EQ|INE726L01019,DELPHI WORLD MONEY LIMITED
4095,BSE_EQ|INE026A01025,GUJARAT STATE FERTILIZERS  CH
4096,BSE_EQ|INE030A01027,HINDUSTAN UNILEVER LTD
4097,BSE_EQ|INE573K01017,RUSHIL DECOR LTD
4098,BSE_EQ|INE848E07BJ2,NHPC LIMITED
4099,BSE_EQ|INE848E07BL8,NHPC LIMITED
4100,BSE_EQ|INE848E07BM6,NHPC LIMITED
4101,BSE_EQ|INE130L01014,ENKEI WHEELS INDIA LTD
4102,BSE_EQ|INE133A01011,AKZO NOBEL INDIA LIMITED
4103,BSE_EQ|INF174K01DF6,KOTAK MAHINDRA MUTUAL FUND  K
4104,BSE_EQ|INE524L01026,KRIDHAN INFRA LIMITED
4105,BSE_EQ|INE139E01028,NIVAKA FASHIONS LIMITED
4106,BSE_EQ|INE163A01018,NOCIL LTD
4107,BSE_EQ|INE224M01013,BHARATIYA GLOBAL INFOMEDIA LTD
4108,BSE_EQ|INE498L01015,LT FINANCE LIMITED
4109,BSE_EQ|INE126M01010,YAARI DIGITAL INTEGRATED SERVI
4110,BSE_EQ|INF174KA1NF4,KOTAK MAHINDRA MUTUAL FUND
4111,BSE_EQ|INF174K01DK6,KOTAK MAHINDRA MUTUAL FUND  K
4112,BSE_EQ|INF174K01DL4,KOTAK MAHINDRA MUTUAL FUND  K
4113,BSE_EQ|INE092A01019,TATA CHEMICALS LTD
4114,BSE_EQ|INE040M01013,TREE HOUSE EDUCATION  ACCESSO
4115,BSE_EQ|INE650L01011,BROOKS LABORATORIES LTD
4116,BSE_EQ|INE148A01019,TAMILNADU PETROPRODUCTS LTD
4117,BSE_EQ|INE217A01012,ZUARI INDUSTRIES LIMITED
4118,BSE_EQ|INF204KC1923,NIPPON INDIA MUTUAL FUND
4119,BSE_EQ|INE895B01021,RUPA  COMPANY LTD
4120,BSE_EQ|INE419M01027,T D POWER SYSTEMS LTD
4121,BSE_EQ|INE239A01024,NESTLE INDIA LTD
4122,BSE_EQ|INE192A01025,TATA CONSUMER PRODUCTS LIMITED
4123,BSE_EQ|INF846K01W80,AXIS MUTUAL FUND  AXIS GOLD E
4124,BSE_EQ|INE901L01018,ALEMBIC PHARMACEUTICALS LTD
4125,BSE_EQ|INE590L01019,VASWANI INDUSTRIES LTD
4126,BSE_EQ|INE457L01011,PG ELECTROPLAST LTD
4127,BSE_EQ|INE021A01026,ASIAN PAINTS LTD
4128,BSE_EQ|INE216A01030,BRITANNIA INDUSTRIES LTD
4129,BSE_EQ|INE259A01022,COLGATEPALMOLIVE INDIA LTD
4130,BSE_EQ|INE050L01048,LESHA INDUSTRIES LTD
4131,BSE_EQ|INE230A01023,EIH LTD
4132,BSE_EQ|INE053A01029,INDIAN HOTELS COLTD
4133,BSE_EQ|INE440L01017,TIJARIA POLYPIPES LTD
4134,BSE_EQ|INE912L01015,ONELIFE CAPITAL ADVISORS LTD
4135,BSE_EQ|INE172A01027,CASTROL INDIA LTD
4136,BSE_EQ|INE154A01025,ITC LTD
4137,BSE_EQ|INE899L01030,UJAAS ENERGY LIMITED
4138,BSE_EQ|INE438A01022,APOLLO TYRES LTD
4139,BSE_EQ|INE482A01020,CEAT LTD
4140,BSE_EQ|INE152M01016,TRIVENI TURBINE LTD
4141,BSE_EQ|INE832A01018,MODI RUBBER LTD
4142,BSE_EQ|INE122M01019,ESSAR SHIPPING LTD
4143,BSE_EQ|INE183A01024,FINOLEX INDUSTRIES LTD
4144,BSE_EQ|INF397L01554,IDBI MUTUAL FUND  IDBI GOLD E
4145,BSE_EQ|INE452W01019,DECCAN HEALTH CARE LIMITED
4146,BSE_EQ|INE702C01027,APL APOLLO TUBES LTD
4147,BSE_EQ|INE390G01014,GPT INFRAPROJECTS LTD
4148,BSE_EQ|INF740KA1RI4,DSP MUTUAL FUND
4149,BSE_EQ|INE371U01015,SUNRISE INDUSTRIAL TRADERS LTD
4150,BSE_EQ|INE598F01014,GOLD ROCK INVESTMENTS LTD
4151,BSE_EQ|INE258M01011,FERVENT SYNERGIES LTD
4152,BSE_EQ|INE644U01015,PEOPLES INVESTMENTS LTD
4153,BSE_EQ|INE422D01012,DALAL STREET INVESTMENTS LTD
4154,BSE_EQ|INE660C01027,CENTRUM CAPITAL LTD
4155,BSE_EQ|INE524U01019,KARTIK INVESTMENTS TRUST LTD
4156,BSE_EQ|INE480M01011,THOMAS SCOTT INDIA LIMITED
4157,BSE_EQ|INE482B01010,TERA SOFTWARE LTD
4158,BSE_EQ|INE911B01018,TCI FINANCE LTD
4159,BSE_EQ|INE567L01017,KRATOS ENERGY  INFRASTRUCTURE
4160,BSE_EQ|INE825M01017,ANTARIKSH INDUSTRIES LIMITED
4161,BSE_EQ|INE793G01035,PMC FINCORP LIMITED
4162,BSE_EQ|INE241F01011,FUTURISTIC SOLUTIONS LTD
4163,BSE_EQ|INE123D01024,ALLIANCE INTEGRATED METALIKS L
4164,BSE_EQ|INE620D01011,INDUSTRIAL  PRUDENTIAL INVEST
4165,BSE_EQ|INE672A01018,TATA INVESTMENT CORPORATION LT
4166,BSE_EQ|INE743M01012,RHI MAGNESITA INDIA LIMITED
4167,BSE_EQ|INE998D01011,JAYABHARAT CREDIT LTD
4168,BSE_EQ|INE286N01028,PRISMX GLOBAL VENTURES LIMITED
4169,BSE_EQ|INE0NT601018,PNGS GARGI FASHION JEWELLERY L
4170,BSE_EQ|INE745G01035,MULTI COMMODITY EXCHANGE OF IN
4171,BSE_EQ|INE883L01018,PYXIS FINVEST LIMITED
4172,BSE_EQ|INE861B01023,MOTOR  GENERAL FINANCE LTD
4173,BSE_EQ|INE154M01012,RAPID INVESTMENTS LTD
4174,BSE_EQ|INE695D01021,WALCHAND PEOPLEFIRST LTD
4175,BSE_EQ|INE839M01018,SCHNEIDER ELECTRIC INFRASTRUCT
4176,BSE_EQ|INE094R01019,SWASTIK SAFE DEPOSIT  INVESTM
4177,BSE_EQ|INE855A01019,WHBRADY  COLTD
4178,BSE_EQ|INE314H01012,TECHNVISION VENTURES LIMITED
4179,BSE_EQ|INE550L01013,OLYMPIC CARDS LTD
4180,BSE_EQ|INE151G01028,SHAILY ENGINEERING PLASTICS LT
4181,BSE_EQ|INE050A01025,BOMBAY BURMAH TRADING CORPLTD
4182,BSE_EQ|INE691K01017,BOMBAY CYCLE  MOTOR AGENCY LT
4183,BSE_EQ|INE224A01026,GREAVES COTTON LTD
4184,BSE_EQ|INE003F01015,MULLER  PHIPPS INDIA LTD
4185,BSE_EQ|INE02ZA01012,SPRINGFORM TECHNOLOGY LIMITED
4186,BSE_EQ|INE059901020,INDIABULLS ENTERPRISES LIMITED
4187,BSE_EQ|INE095N01031,NBCC INDIA LIMITED
4188,BSE_EQ|INE472M01018,MT EDUCARE LTD
4189,BSE_EQ|INE750M01017,HEXA TRADEX LTD
4190,BSE_EQ|INE393F01010,MAXHEIGHTS INFRASTRUCTURE LTD
4191,BSE_EQ|INE760L01018,TRIBHOVANDAS BHIMJI ZAVERI LTD
4192,BSE_EQ|INE492N01022,AMALGAMATED ELECTRICITY COLTD
4193,BSE_EQ|INE050M01012,VARDHMAN SPECIAL STEELS LTD
4194,BSE_EQ|INE134R01013,ANAND PROJECTS LTD
4195,BSE_EQ|INE204N01013,LOOKS HEALTH SERVICES LIMITED
4196,BSE_EQ|INE247M01014,SPECIALITY RESTAURANTS LTD
4197,BSE_EQ|INE131H01028,INDIANIVESH LTD
4198,BSE_EQ|INE142K01011,LYPSA GEMS  JEWELLERY LTD
4199,BSE_EQ|INF200KA16X6,SBI MUTUAL FUND
4200,BSE_EQ|INE834M01019,RATTANINDIA ENTERPRISES LIMITE
4201,BSE_EQ|INE735M01018,SAMPANN UTPADAN INDIA LIMITED
4202,BSE_EQ|INE377E01016,COASTAL CORPORATION LTD
4203,BSE_EQ|INE391J01024,JTL INDUSTRIES LIMITED
4204,BSE_EQ|INE490A01015,CHOWGULE STEAMSHIPS LTD
4205,BSE_EQ|INE436N01029,ADVANCE METERING TECHNOLOGY LT
4206,BSE_EQ|INE553C01016,NORTH EASTERN CARRYING CORPORA
4207,BSE_EQ|INE446C01013,GLOBAL OFFSHORE SERVICES LTD
4208,BSE_EQ|INE299N01021,WAAREE RENEWABLE TECHNOLOGIES
4209,BSE_EQ|INE524N01014,JUPITER INFOMEDIA LTD
4210,BSE_EQ|INE581M01016,VINAYAK POLYCON INTERNATIONAL
4211,BSE_EQ|INE427F01016,CHALET HOTELS LIMITED
4212,BSE_EQ|INE131N01018,JOINTECA EDUCATION SOLUTIONS L
4213,BSE_EQ|INE741L01018,DUCON INFRATECHNOLOGIES LTD
4214,BSE_EQ|INE195N01013,PROZONE REALTY LIMITED
4215,BSE_EQ|INE559N01010,SRG HOUSING FINANCE LTD
4216,BSE_EQ|INE456N01019,COMFORT COMMOTRADE LTD
4217,BSE_EQ|INE892L01019,SHANTI GURU INDUSTRIES LIMITED
4218,BSE_EQ|INE758D01027,DHENU BUILDCON INFRA LTD
4219,BSE_EQ|INE830N01015,BRONZE INFRATECH LTD
4220,BSE_EQ|INE176N01021,CASPIAN CORPORATE SERVICES LIM
4221,BSE_EQ|INE175N01023,AERPACE INDUSTRIES LIMITED
4222,BSE_EQ|INE247C01023,VIRTUAL GLOBAL EDUCATION LTD
4223,BSE_EQ|INE840M01016,ZUARI AGRO CHEMICALS LTD
4224,BSE_EQ|INE503B01021,STEEL EXCHANGE INDIA LTD
4225,BSE_EQ|INE234G01022,TRIO MERCANTILE  TRADING LTD
4226,BSE_EQ|INE675C01017,CIGNITI TECHNOLOGIES LTD
4227,BSE_EQ|INE311H01018,ELAND APPAREL LIMITED
4228,BSE_EQ|INE443A01030,ASI INDUSTRIES LIMITED
4229,BSE_EQ|INE198N01017,CDG PETCHEM LIMITED
4230,BSE_EQ|INE752H01013,CARE RATINGS LIMITED
4231,BSE_EQ|INE785M01013,PC JEWELLER LTD
4232,BSE_EQ|INE121J01017,INDUS TOWERS LIMITED
4233,BSE_EQ|INE178O01025,ECO FRIENDLY FOOD PROCESSING P
4234,BSE_EQ|INE229C01021,SAGAR CEMENTS LTD
4235,BSE_EQ|INE07BK01011,HEMADRI CEMENTS LTD
4236,BSE_EQ|INE583C01021,DECCAN CEMENTS LTD
4237,BSE_EQ|INE347A01017,MANGALAM CEMENT LTD
4238,BSE_EQ|INE732C01016,NCL INDUSTRIES LTD
4239,BSE_EQ|INE626A01014,SAURASHTRA CEMENT LTD
4240,BSE_EQ|INE232A01011,SHREE DIGVIJAY CEMENT COLTD
4241,BSE_EQ|INE0A0S01010,SIGMA SOLVE LIMITED
4242,BSE_EQ|INE665J01013,VMART RETAIL LTD
4243,BSE_EQ|INE294Z01018,THE ANUP ENGINEERING LTD
4244,BSE_EQ|INE347D01011,LERTHAI FINANCE LIMITED
4245,BSE_EQ|INE858D01017,RAASI REFRACTORIES LTD
4246,BSE_EQ|INE094C01011,TRIVENI GLASS LTD
4247,BSE_EQ|INE416N01013,NILACHAL REFRACTORIES LTD
4248,BSE_EQ|INE435A01028,ANDHRA PAPER LIMITED
